,Managing behavior,Expressive communication,Receptive communication,Seeking help,Asking questions,Following directions,Habits / routines,Perception,Relationships with unfamiliar people,Relationships with peers,Relationships with parents,Relationships with teachers,Social cooperation,Comfort in social situations,Social communication,Social activity,Social awareness,Respect for others,Sexual behavior,Play,Social belonging,Sense of safety,Response to peer pressure,Bullying,Managing conflict,Coping skills,Resourcefulness,Resilience,Managing emotions,Emotional expression,Emotional awareness,Mood,Managing thoughts,Reasoning ability,Decision-making,Problem solving,Learning new things,Learning from feedback and mistakes,Attention,Memory,Planning,Organization,Time management,Setting and striving for goals,Task initiation,Task completion,Thinking speed,Abstract thinking,Creativity and imagination,Knowledge and skills,Reading,Writing,Motivation,Leadership,Willingness to try new things,Openness,Respect for others,Fairness,Politeness,Patience,Helpfulness,Kindness and caring,Integrity and honesty,Responsibility,Work habits,Independence,Initiative,Assertiveness,Perseverance,Future outlook,Activity level,Effort,Self-control,Self-awareness,Self-monitoring,Self-reflection,Self-acceptance,Self-confidence,Self-advocacy,Self-care / hygiene,Eating and diet,Emotional well-being,Sleep and fatigue,Stress management,Substance use,Academic performance,Class participation
Self-monitoring,-0.0784457478005865,-0.1764705882352941,-0.21120448179271709,0.31092318534179003,0.08131816026552867,-0.2764705882352941,-0.0035714285714285704,-0.2949579831932773,-0.1695652173913043,0.11908726487819919,0.04471635150166852,0.17772895467160038,0.13179155103299411,0.10157211209842788,0.014929214929214929,-0.035817575083426034,0.6568609312365093,0.18347826086956517,0.1431174089068826,-0.05194805194805195,0.2579831932773109,-0.10157261794634598,0.1243821408313751,-0.0864957264957265,0.345271858034195,-0.11864014801110083,-0.149906191369606,-0.0806795867839153,-0.17305949864089398,0.019719251336898398,0.05725806451612903,-0.11505791505791506,-0.17712842712842716,0.17233833023306708,-0.0776530612244898,-0.48168498168498164,0.00980392156862745,-0.1472359058565955,-0.05784732100521574,0.25812452128241603,0.1956521739130435,-0.1250871080139373,0.2851526364477336,0.09780720798957883,0.30368906455862976,-0.014705882352941175,0.011484593837535015,-0.356140350877193,-0.1223404255319149,-0.3321428571428571,-0.062156448202959826,-0.18564102564102564,-0.2864631514030219,0.20347826086956516,-0.050434782608695654,-0.18114973262032086,-0.06834733893557424,0.10301780286582718,-0.052700922266139656,-0.12689969604863222,-0.17420718816067654,0.1568409343715239,0.41478260869565214,0.03361344537815126,-0.36,-0.1296918767507003,-0.1321353065539112,0.46496526729084875,0.10588235294117648,0.18449612403100776,0.19411764705882353,0.1682200152788388,-0.2047921071176885,-0.23577705827937095,1.0,0.036032388663967616,-0.27167277167277165,0.35985670864090313,-0.17868475763212605,-0.33516483516483514,0.548695652173913,0.010516206482593037,0.07689678742310321,-0.1764705882352941,0.07992495309568483,-0.39237967914438504,0.15809091645733733
Self-reflection,0.07986651835372637,0.28792569659442724,-0.19838056680161942,-0.20061115355233,0.14234234234234233,0.13823529411764704,0.3954887218045112,-0.08522267206477734,0.4058823529411764,-0.1236842105263158,-0.16442577030812328,0.23103607770582793,0.13812288340590226,0.05873815418765474,-0.16056166056166057,-0.050355774493705534,0.08846153846153848,-0.11470588235294117,0.37833238797504254,0.3387755102040816,0.307608100711549,-0.1996299722479186,-0.12417195207892881,0.22910557184750727,0.08603238866396762,0.4468468468468469,-0.08758683177287828,0.01746068455134135,-0.04153661464585834,0.009359605911330046,-0.2629059829059829,-0.0683794466403162,-0.06959276018099547,0.10169596053037311,-0.3045296167247387,-0.02059202059202059,0.06437246963562754,0.3823313782991202,-0.13513513513513511,0.16856330014224752,0.012720908392384529,0.22793522267206479,0.06733031674208144,-0.43717909996979765,0.1724946037619488,-0.17352941176470588,-0.022441160372194853,-0.015384615384615385,0.15787776165134654,0.13082706766917293,-0.10574507738432867,-0.14285714285714285,-0.2335107240767618,0.1764705882352941,0.032352941176470584,0.2320855614973262,-0.2882882882882883,0.18097251585623678,0.09498640893989731,0.19547511312217195,-0.04199814986123959,-0.05139043381535039,-0.17234262125902994,0.3071428571428572,0.049999999999999996,-0.19979757085020244,-0.1795630725863284,0.11088180112570359,-0.012280701754385965,0.17693493678692568,-0.15376676986584106,0.26985804892781634,-0.09815765629719118,0.02887755102040816,0.036032388663967616,1.0,0.5421052631578949,-0.05391120507399578,0.19653864390706494,-0.33645320197044326,0.0029411764705882353,-0.18088835534213688,0.20149975810353168,0.2806324110671937,0.0804878048780488,-0.251417004048583,0.14494773519163764
Self-acceptance,-0.17333333333333334,0.35664335664335667,0.05887096774193549,-0.3389328063241107,-0.28205128205128205,-0.04895104895104895,0.22352941176470587,-0.21935483870967742,0.3706293706293707,-0.14896214896214896,-0.24308300395256918,0.11500164131743079,-0.016599190283400813,0.19312835102308787,-0.04411764705882353,0.1001031991744066,-0.14652014652014653,-0.6503496503496504,0.5708502024291497,-0.054054054054054064,0.303921568627451,-0.18869365928189455,-0.027492668621700876,0.12615384615384614,-0.04212454212454213,0.27043478260869563,0.1713709677419355,-0.027349121466768524,0.14129554655870447,-0.4883116883116883,-0.0196078431372549,0.07854251012145749,-0.1960644855381697,-0.021627565982404687,0.08614369501466275,0.24780058651026388,-0.14274193548387099,0.015873015873015872,-0.020769230769230772,-0.15999999999999998,0.03162271583324215,0.43492769744160176,0.18326220957799902,-0.46562847608453833,-0.26508785332314744,-0.22377622377622378,0.1519607843137255,-0.3214285714285715,0.13744939271255063,-0.05294117647058824,-0.16173526140155728,-0.07622811970638058,-0.12793522267206478,0.07692307692307693,-0.09090909090909093,0.10509031198686371,-0.30830280830280826,0.2800802139037434,-0.03712757830404889,0.12510121457489878,-0.24425770308123254,-0.008469791078486732,0.034965034965034975,0.1821524064171123,0.18181818181818185,0.19959677419354843,0.0965909090909091,-0.20963327859879585,0.48571428571428565,-0.19915966386554623,0.30069930069930073,0.3748768472906403,-0.019404125286478224,0.18262391946602471,-0.27167277167277165,0.5421052631578949,1.0,0.06330645161290323,0.358974358974359,-0.2857142857142857,-0.44755244755244755,-0.08391248391248392,0.21356275303643726,0.5958498023715416,0.3541055718475073,-0.0921182266009852,-0.39852216748768465
Self-confidence,0.18475073313782991,-0.4323529411764706,-0.005923344947735193,-0.13783323879750425,-0.25651967757230915,-0.1607142857142857,0.18771929824561404,-0.23989547038327533,-0.18869565217391301,0.1358618563058896,0.41359816653934295,0.15045960328979197,0.03962223187147199,0.04768439108061749,-0.08314028314028314,0.2677871148459384,0.12357183372498177,0.12956521739130433,-0.021443672606463304,0.2648979591836734,-0.15762463343108502,-0.21282762873882208,-0.24192086982784658,-0.005494505494505494,0.051994851994851994,-0.08348751156336726,-0.03412866203563878,-0.3047455688965123,0.05111008325624422,-0.3655172413793103,0.005418719211822659,0.2382591093117409,-0.2639603582999809,-0.04367555303460012,0.11582603443068558,-0.36151279199110126,0.023071046600458365,0.059218559218559216,-0.05497185741088181,-0.3733997155049786,-0.02337341967314215,-0.2517421602787457,0.1869565217391304,0.39832285115303984,-0.05255102040816326,-0.2321428571428571,0.03372434017595308,0.09649122807017543,-0.05959183673469388,-0.41754385964912283,-0.07924761023743447,0.18790322580645163,0.24733031674208145,-0.1973913043478261,0.006956521739130434,-0.0817733990147783,0.1038406827880512,-0.13239819004524886,-0.08768035516093228,-0.21824729891956784,-0.14572926302806044,-0.002005347593582888,-0.29411764705882354,-0.019635627530364373,0.21478260869565213,-0.28919860627177707,-0.11475625823451908,0.44400527009222657,0.021739130434782605,-0.25883441258094353,-0.27941176470588236,0.07489878542510123,-0.03213200173686496,-0.2490230134607034,0.35985670864090313,-0.05391120507399578,0.06330645161290323,1.0,0.2806093509440078,-0.28205128205128205,0.04521739130434782,0.08665223665223667,0.26125073056692,0.2058823529411765,0.07219836317964509,-0.02834008097165992,-0.41184668989547046
Self-advocacy,-0.2309429700734049,0.36428571428571427,0.16392512762336925,-0.3015647226173541,-0.2482176360225141,-0.021671826625386997,0.6160990712074303,0.020824892634308406,0.1758241758241758,-0.1680823680823681,0.1407624633431085,-0.16090040086339807,-0.01020408163265306,-0.09541901867129832,0.2289210233592881,0.5809091645733734,-0.07706020581800502,0.30769230769230765,0.1768048128342246,0.11620553359683794,0.04508797653958944,-0.10071692876965772,-0.3900634249471459,0.25304347826086954,-0.2074646074646075,-0.027245869351132507,-0.11343873517786561,-0.17020408163265308,0.05797101449275362,0.028698553948832032,-0.0505729564553094,-0.0072829131652661075,-0.08158463385354141,-0.20816789563244473,0.08133848133848134,0.0016420361247947454,0.17616501145912908,0.12271062271062269,-0.18158982254274372,0.03247984826932195,0.04394079555966698,0.25501336898395727,-0.15744680851063828,-0.0469472710453284,-0.0051583710407239825,-0.03199174406604747,-0.08724340175953077,0.34956521739130436,-0.216422569027611,0.42002063983488136,0.1774703557312253,0.280061115355233,-0.13122448979591836,0.25274725274725274,0.12637362637362637,0.13308913308913306,-0.09599303135888504,0.13922294172062905,0.2894233734196731,-0.015965166908563134,-0.13684859697810667,0.3032258064516129,0.19411764705882353,-0.11498340445708866,0.11538461538461539,0.1477189854955028,0.21122417514646932,-0.0942508710801394,0.07478260869565216,0.0068223866790009255,0.22142857142857136,0.29468942626837363,0.27591093117408905,0.17343976777939044,-0.17868475763212605,0.19653864390706494,0.358974358974359,0.2806093509440078,1.0,-0.009359605911330046,0.576923076923077,-0.011039161270428614,-0.011933559103370423,0.3186813186813187,0.12231954092419209,-0.08416311047889995,-0.1955602536997886
Self-care / hygiene,-0.45304437564499483,0.11304347826086956,0.024957264957264955,0.054838709677419356,0.05923344947735191,0.13826086956521738,-0.23076923076923078,-0.09743589743589742,-0.09090909090909088,-0.032754010695187165,0.05434782608695652,-0.0072829131652661075,0.001400560224089636,-0.3891891891891892,-0.11879699248120301,-0.24675324675324675,-0.22225935828877005,-0.01818181818181818,-0.5269565217391303,-0.13063063063063063,-0.1902879728966686,0.07696267696267697,0.07177700348432058,0.12576312576312576,-0.12719941348973607,-0.07814407814407814,-0.1341736694677871,0.018929861035124194,-0.17503217503217505,0.8193548387096775,0.13596059113300488,0.2302807486631016,0.19714771898549552,-0.00196078431372549,-0.0940886699507389,-0.20722755505364204,0.3778745644599304,0.4545050055617353,-0.14997263273125339,-0.27072192513368987,-0.17348178137651823,-0.07954545454545453,0.07284427284427285,-0.18750000000000003,-0.09537314642249413,0.17913043478260868,0.1959345002823264,0.6923076923076923,-0.10265528686581317,-0.2857142857142857,0.3291316526610644,0.5142857142857142,-0.003484320557491289,-0.24848484848484845,-0.09090909090909088,0.1060869565217391,0.2660427807486631,-0.08225806451612905,0.519633307868602,0.14082503556187764,0.02059202059202059,-0.023150762281197064,0.0857142857142857,0.2412023460410557,0.09090909090909088,-0.1788034188034188,0.03136818687430478,-0.3273125342090859,-0.4175824175824176,0.1837363679468942,0.2626086956521739,0.1434782608695652,0.3717008797653959,-0.0955246744720429,-0.33516483516483514,-0.33645320197044326,-0.2857142857142857,-0.28205128205128205,-0.009359605911330046,1.0,-0.38181818181818183,0.013239960608381663,-0.10075046904315198,-0.5516483516483517,-0.04050355774493705,-0.06121700879765395,0.04599303135888502
Eating and diet,-0.014782608695652172,-0.028571428571428574,0.07692307692307693,0.3347826086956522,0.0989010989010989,-0.49999999999999994,0.0,0.49650349650349657,-0.1660869565217391,0.2069565217391304,0.09090909090909088,-0.29217391304347823,-0.3413533834586466,0.3139130434782608,0.32260869565217387,0.6606060606060605,0.28823529411764703,-0.040869565217391296,0.033913043478260865,0.2720588235294118,0.10000000000000002,-0.29705882352941176,-0.15,0.11515151515151514,0.4125874125874127,-0.41478260869565214,-0.1607142857142857,0.027826086956521737,0.12352941176470587,-0.06666666666666665,-0.09090909090909091,-0.5516483516483517,-0.2026086956521739,-0.08131868131868132,-0.03826086956521739,-0.41818181818181827,-0.3736263736263736,-0.5727272727272729,0.46153846153846156,0.01978021978021978,-0.32843137254901966,-0.0008695652173913043,0.009803921568627453,0.04608695652173912,0.11274509803921569,-0.49999999999999994,-0.3272727272727273,1.0,-0.037593984962406006,0.39999999999999997,0.2527472527472528,0.6333333333333333,-0.2,0.0008695652173913043,0.01217391304347826,-0.5272727272727272,0.30069930069930073,0.15652173913043477,0.15130434782608695,-0.26666666666666666,0.12352941176470587,0.4424242424242424,0.5428571428571429,0.0934065934065934,0.09652173913043478,0.4055944055944056,-0.1912087912087912,0.4175824175824176,0.6571428571428573,-0.02417582417582418,-0.08571428571428573,-0.35664335664335667,0.03130434782608695,0.14215686274509806,0.548695652173913,0.0029411764705882353,-0.44755244755244755,0.04521739130434782,0.576923076923077,-0.38181818181818183,1.0,-0.1208695652173913,0.021739130434782605,-0.7142857142857144,-0.5076923076923077,0.24725274725274726,0.01715686274509804
Emotional well-being,-0.18918918918918917,-0.008469791078486732,0.2889685476410731,0.19782805429864253,0.02104532839962997,0.38869565217391305,0.27043478260869563,0.4138529139685477,-0.23652173913043475,-0.03380858874754546,0.31515679442508715,0.07368881118881118,-0.26458387347679546,-0.222770979020979,-0.21829521829521828,-0.28496917970602176,0.03809954751131221,-0.050434782608695654,-0.18271308523409363,-0.129369269241456,0.04607464607464608,-0.18609022556390978,-0.09152426520847574,0.08095238095238096,-0.1375717305949864,-0.07326530612244898,-0.2379645511720983,-0.25182443151771544,0.10655950220378534,-0.20009483167377903,0.1266002844950213,0.16119333950046255,0.09757676493745078,0.25413533834586466,0.11270108043217285,0.04554655870445345,-0.004856614246068455,0.0611336032388664,0.036365610073816765,0.1076164045636756,-0.05418171714365103,-0.08100840336134453,0.02402411639853579,0.3150789012273525,-0.16183518410286385,0.20173913043478262,0.04144144144144144,-0.20909090909090908,-0.17435219460602852,0.027826086956521737,0.08991804840861442,0.07408906882591094,0.0388986013986014,-0.4121739130434783,-0.08086956521739129,-0.16962676962676965,0.12653061224489795,0.0516657852987837,-0.07008448540706606,-0.1538866160140269,-0.025697942457098947,-0.6439775910364146,-0.49323308270676686,-0.06775510204081632,0.05391304347826086,0.15043940795559665,-0.2475881499188935,-0.17114624505928852,-0.018774703557312256,0.03656571269797167,-0.1360813099943535,0.07505285412262155,-0.06801093643198906,0.11722192843292789,0.010516206482593037,-0.18088835534213688,-0.08391248391248392,0.08665223665223667,-0.011039161270428614,0.013239960608381663,-0.1208695652173913,1.0,-0.11272283085849524,-0.2275550536420102,0.01185770750988142,0.12278754239901327,-0.1903725205611998
Sleep and fatigue,0.2908067542213884,0.31565217391304345,-0.005427702996092054,-0.05683247570040022,-0.05297532656023221,0.009565217391304347,0.11043478260869564,-0.15686061658706035,-0.308695652173913,0.3379357484620643,0.35404858299595143,-0.11638737259991602,-0.08094405594405595,6.70690811535882e-05,-0.03382663847780127,-0.1256786322016044,-0.32791029297381385,-0.25217391304347825,0.31033893963971654,0.21538461538461537,0.24430759257758694,-0.053877465817764335,-0.08113364823562103,0.14696356275303646,-0.05762827627422521,-0.0011816275967219362,-0.1537649347040845,-0.018110576329754415,0.060302197802197796,-0.5080139372822301,-0.3208255159474672,0.08772778584099339,-0.20150375939849624,0.1312368972746331,-0.052508536097696026,-0.14221388367729834,-0.029954751131221716,-0.006378986866791747,0.10597285067873302,-0.15669906613302836,-0.018474063250182658,0.2968557758031442,0.21185679991650147,-0.03777472527472527,-0.1717216058743715,0.023478260869565212,0.09067336520541286,0.3069565217391304,-0.03751296990980925,0.003478260869565217,-0.04479021950541817,0.3150093808630395,0.34854343452016445,-0.07826086956521738,-0.0634782608695652,0.0757637144477757,-0.17710407239819004,-0.08209706959706958,-0.15549450549450547,0.014749365759776046,0.19618855606758834,-0.08986866791744841,-0.3817391304347826,0.3280542986425339,0.24086956521739128,-0.22915762049500651,-0.21141837644959857,0.37453636510240285,-0.13130434782608694,-0.19130719448011888,0.13391304347826086,0.12549078828148594,-0.23061961656015567,0.021071115013169446,0.07689678742310321,0.20149975810353168,0.21356275303643726,0.26125073056692,-0.011933559103370423,-0.10075046904315198,0.021739130434782605,-0.11272283085849524,1.0,0.2727272727272727,0.061199806482825345,-0.03303167420814479,-0.15751022793687902
Stress management,0.35194805194805195,0.5333333333333333,-0.4264705882352942,-0.2785714285714285,-0.014705882352941176,-0.28571428571428575,-0.11904761904761905,-0.4803921568627451,0.28571428571428575,-0.21362229102167182,-0.37912087912087916,-0.17560700169395824,0.08399209486166008,0.3675889328063241,-0.11818181818181818,0.2833333333333333,-0.3382352941176471,-0.4642857142857144,0.40695652173913033,0.2519762845849803,0.14545454545454548,0.1263157894736842,-0.3140350877192983,0.2173913043478261,-0.15789473684210525,0.4823529411764706,0.4220846233230134,0.22556390977443608,0.003952569169960474,-0.4461538461538462,-0.013986013986013986,0.43478260869565216,-0.03162055335968379,-0.2053663570691434,0.45652173913043476,0.6146245059288538,-0.043478260869565216,0.13537549407114624,0.221978021978022,-0.4264705882352942,-0.11688311688311688,0.35375494071146246,0.6689723320158103,-0.049999999999999996,-0.12631578947368421,-0.4285714285714286,0.23636363636363636,0.19999999999999998,0.16996047430830039,-0.2380952380952381,-0.16202270381836945,-0.08181818181818183,0.10968379446640317,-0.28571428571428575,-0.10714285714285716,0.5345849802371541,-0.1264705882352941,-0.031578947368421054,-0.2781954887218045,0.3596837944664032,-0.2987012987012987,0.32417582417582413,-0.2380952380952381,-0.2824561403508772,0.4642857142857144,0.2377450980392157,0.28947368421052627,-0.12058823529411765,0.1785714285714286,-0.36103896103896105,0.03333333333333333,0.25357142857142856,-0.2120300751879699,0.1959345002823264,-0.1764705882352941,0.2806324110671937,0.5958498023715416,0.2058823529411765,0.3186813186813187,-0.5516483516483517,-0.7142857142857144,-0.2275550536420102,0.2727272727272727,1.0,0.587203302373581,-0.4588235294117647,-0.06666666666666667
Substance use,-0.024615384615384615,0.42352941176470593,-0.004228329809725159,-0.08963585434173671,-0.20459933617828355,0.2529411764705882,0.712280701754386,-0.2384475989127152,0.4241758241758242,-0.1827541827541828,-0.05882352941176471,-0.14049491211840887,0.05519580635214307,0.26367346938775504,0.050940170940170934,-0.22434017595307917,-0.004942873348999271,-0.14285714285714285,0.2380952380952381,0.0507554733271662,0.40799120234604097,0.05758556891766882,0.16744186046511625,0.41086691086691085,0.006275303643724696,0.3073359073359074,0.027937179099969796,-0.04612244897959183,-0.1534458834412581,-0.14772727272727273,0.03793103448275861,0.14797570850202432,-0.06448979591836734,0.2623693379790941,0.20679442508710807,0.3786290322580646,0.3018018018018018,0.08768472906403939,0.016697936210131333,0.18990042674253202,0.11591836734693876,-0.024649859943977594,-0.10160660008684326,-0.010117789187556629,-0.10225792444637428,0.43529411764705883,0.6414956011730205,-0.0058823529411764705,0.059487624837168906,0.6105263157894737,0.25161887141535616,0.40799120234604097,0.031164465786314523,0.2923076923076923,0.5560439560439561,0.08011204481792718,-0.18284276179013018,0.1280579885231048,0.2198945981554677,-0.0715207224641187,0.016690856313497822,0.0729831144465291,0.24608695652173912,-0.08321479374110952,-0.3450549450549451,-0.08486861975234068,0.14191259474278342,0.10996762257169289,0.20608695652173914,-0.15226890756302522,0.6205882352941177,0.6901375059269795,0.05215759849906192,0.054405762304921966,0.07992495309568483,0.0804878048780488,0.3541055718475073,0.07219836317964509,0.12231954092419209,-0.04050355774493705,-0.5076923076923077,0.01185770750988142,0.061199806482825345,0.587203302373581,1.0,-0.20319509793194004,-0.1811036382789077
Academic performance,-0.3922924901185771,-0.11758893280632411,0.16294170945333736,-0.043255131964809374,-0.18663967611336035,0.0058823529411764705,-0.20869565217391303,0.33766233766233766,-0.21428571428571427,-0.05122265122265123,0.20857771260997066,-0.05923344947735191,-0.1859025032938076,-0.08550724637681158,-0.14615384615384616,-0.30645161290322576,-0.4244939271255061,0.6043956043956044,-0.12533422459893048,-0.44558629776021075,-0.23152709359605914,-0.10061224489795917,0.0377768128528007,-0.03721948549534756,-0.07515410146989093,-0.17412023460410556,0.12106845513413507,-0.0757142857142857,0.0697468150298339,-0.4197044334975369,-0.18445539135194308,0.002063789868667918,-0.11001200480192078,0.01271777003484321,0.05238095238095238,0.08504398826979472,-0.0725868725868726,-0.27658119658119656,-0.09574351679614837,0.056789583105372576,0.07759019426456985,-0.021288515406162466,-0.2900564481111593,0.4538390379278446,-0.1828091236494598,-0.008823529411764706,0.042692939244663386,0.0029411764705882353,0.19646160962072154,-0.047826086956521734,-0.12243740377603111,-0.02309384164222874,0.4437187550395097,0.016483516483516484,-0.39010989010989006,-0.18883415435139572,-0.0757085020242915,-0.08728222996515682,-0.036210131332082555,-0.027690410114091887,0.4203283996299723,0.30322580645161296,-0.2720588235294118,0.05520421607378129,-0.06043956043956044,0.12775596496526728,0.13135704874835308,0.06773169931064667,0.019130434782608695,-0.17931488801054019,0.21936758893280633,-0.23147440794499619,0.4386491557223265,-0.11204081632653061,-0.39237967914438504,-0.251417004048583,-0.0921182266009852,-0.02834008097165992,-0.08416311047889995,-0.06121700879765395,0.24725274725274726,0.12278754239901327,-0.03303167420814479,-0.4588235294117647,-0.20319509793194004,1.0,-0.03143058491895701
Class participation,0.012807881773399012,-0.18577075098814227,-0.2904858299595142,0.2802960222016651,0.5035639412997902,-0.13217391304347825,-0.27347781217750256,-0.154251012145749,0.3651960784313726,-0.10305272895467159,-0.035093582887700536,-0.05724489795918367,0.15578132559264632,0.057382953181272504,0.038044308632543926,-0.2779220779220779,0.22657635865183032,-0.007352941176470588,-0.13347558084400188,0.09248868778280542,0.1915057915057915,-0.08831168831168833,0.08968325791855203,0.10080645161290325,0.3345191040843214,0.008300395256916997,-0.08572517629121401,0.12933104631217837,-0.3357142857142857,0.3584637268847795,0.13102665910380035,-0.09230769230769233,0.01075965776510241,0.30765306122448977,-0.0520990637269707,-0.2253615127919911,0.29986824769433457,-0.04929971988795519,-0.17009222661396572,0.27399044724272686,0.08629148629148631,-0.0845150311968236,-0.20633484162895926,-0.3470243601603453,0.47361184558434677,-0.11217391304347826,0.05765765765765766,-0.12,0.23712597674861824,0.04643962848297213,-0.04868778280542986,-0.36928953399541636,-0.04653876069484056,0.10539215686274511,-0.2132352941176471,-0.29612299465240643,-0.022432932469935246,-0.19530527289546717,-0.0007598784194528875,0.08534400609872307,-0.09944777911164465,0.11532258064516131,-0.1413533834586466,-0.015476865732112474,-0.19607843137254904,-0.08582995951417005,-0.19642306506321308,-0.02763147232801232,-0.3333333333333333,0.19728506787330316,-0.13043478260869565,-0.1474903474903475,0.3365750528541226,-0.2145591250854409,0.15809091645733733,0.14494773519163764,-0.39852216748768465,-0.41184668989547046,-0.1955602536997886,0.04599303135888502,0.01715686274509804,-0.1903725205611998,-0.15751022793687902,-0.06666666666666667,-0.1811036382789077,-0.03143058491895701,1.0
